id,hhid,adm3,pack,variety_a,variety_b,variety_c,adm1,gender,age,elevation,lon,lat,planting_date,harverst_date,irrigation,fertilization,slope,char_1,best_1,worst_1,char_2,best_2,worst_2,char_3,best_3,worst_3,char_4,best_4,worst_4,char_5,best_5,worst_5,char_6,best_6,worst_6,char_7,best_7,worst_7,char_8,best_8,worst_8,char_9,best_9,worst_9,char_10,local_vs_var_a,local_vs_var_b,local_vs_var_c
guatemala_negro_2015_215,53219,Pitahaya Nearar,paquete 240,ICTA Ligero (testigo),ICTA Vaina Roja,SEQ 342-87 ML,Camotan,M,30,NA,-89.36553955,14.83728406,2015-09-18,2015-11-26,No,Yes,medium,vigor,B,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_216,71327,Zarzalito,paquete 545,MEN 2201-64 ML,ICTA Peten ML,MHN 322-49,Esquipulas,M,65,753.8141479,-89.23224449,14.71777602,2015-09-16,2015-12-05,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,A,B,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_217,71381,Zarzalito,paquete 579,Azabache 40,MHN 322-49,MEN 2201-64 ML,Esquipulas,M,27,778.2941284,-89.23172951,14.71603271,2015-09-12,2015-12-15,No,Yes,high,vigor,A,B,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_218,71408,Zarzalito,paquete 580,SEQ 342-87 ML,ICTAZAM ML,SEQ 342-89,Esquipulas,M,55,741.6365967,-89.23190117,14.7182326,2015-09-11,2015-12-08,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_219,71426,Zarzalito,paquete 581,ICTA Peten ML,ICTA Sayaxche ML,ICTA Ligero (testigo),Esquipulas,M,26,719.7855225,-89.23130035,14.71902123,2015-09-17,2015-12-14,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_22,45209,Suchiquer,paquete 453,ICTA Ligero (testigo),MEN 2201-64 ML,Azabache 40,Jocotan,M,60,NA,-89.37515259,14.82268105,2015-09-17,2015-12-03,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,A,C,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_220,71561,Zarzalito,paquete 582,ICTA Vaina Roja,MHN 322-49,MEN 2201-64 ML,Esquipulas,M,50,731.9298096,-89.23172951,14.71856466,2015-09-16,2015-12-10,No,Yes,medium,vigor,A,B,size,A,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,B,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_221,71417,Zarzalito,paquete 583,ICTAZAM ML,Azabache 40,SEQ 342-87 ML,Esquipulas,M,35,723.4829102,-89.23099995,14.71864767,2015-09-14,2015-12-09,No,Yes,medium,vigor,A,C,size,A,B,pest_resistance,A,C,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_223,72137,El Mojon,paquete 585,MHN 322-49,MEN 2201-64 ML,ICTA Sayaxche ML,Esquipulas,M,30,749.1652222,-89.22085047,14.70594613,2015-09-14,2015-12-08,No,Yes,medium,vigor,B,A,size,B,A,pest_resistance,NA,NA,disease_resistance,B,A,drought_resistance,B,C,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_224,72146,El Mojon,paquete 586,Azabache 40,ICTAZAM ML,ICTA Vaina Roja,Esquipulad,M,28,750.2305908,-89.22087193,14.70598764,2015-09-15,2015-12-10,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,A,yield,B,C,market_value,B,C,taste,B,A,overall,B,C,overall_vs_local,Worse,Worse,Worse
guatemala_negro_2015_225,72209,El Mojon,paquete 587,SEQ 342-87 ML,SEQ 342-89,ICTA Peten ML,Esquipulas,M,23,749.3239136,-89.22091484,14.70594613,2015-09-18,2015-12-13,No,Yes,medium,vigor,C,B,size,C,B,pest_resistance,C,B,disease_resistance,C,B,drought_resistance,C,B,yield,C,A,market_value,C,A,taste,C,B,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_227,72272,El Mojon,paquete 596,ICTAZAM ML,SEQ 342-89,Azabache 40,Esquipulad,M,50,748.3024292,-89.22072172,14.70592538,2015-09-10,2015-09-15,No,No,medium,vigor,B,A,size,B,A,pest_resistance,NA,NA,disease_resistance,B,C,drought_resistance,NA,NA,yield,B,A,market_value,B,A,taste,B,C,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_228,72281,El Mojon,paquete 599,ICTAZAM ML,MEN 2201-64 ML,Azabache 40,Esquipulas,M,22,746.9697266,-89.22087193,14.70586311,2015-09-18,2015-11-20,No,No,high,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,B,market_value,A,B,taste,A,B,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_229,72290,El Mojon,paquete 598,MHN 322-49,ICTA Ligero (testigo),ICTA Sayaxche ML,Esquipulad,M,22,746.539978,-89.22089338,14.70584236,2015-09-15,2015-09-06,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Better
guatemala_negro_2015_23,45218,Suchiquer,paquete 454,SEQ 342-87 ML,SEQ 342-89,ICTA Sayaxche ML,Jocotan,F,30,NA,-89.38064575,14.82799135,2015-09-17,2015-12-04,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_230,72317,El Mojon,paquete 595,ICTA Ligero (testigo),ICTA Sayaxche ML,MEN 2201-64 ML,Esquipulas,M,40,748.8210449,-89.22091484,14.70592538,2015-09-17,2015-12-21,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,B,overall_vs_local,Worse,Worse,Worse
guatemala_negro_2015_231,72344,El Mojon,paquete 597,ICTA Peten ML,SEQ 342-87 ML,ICTA Vaina Roja,Esquipulas,M,28,743.9232178,-89.22057152,14.70573859,2015-09-15,2015-12-07,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,C,market_value,A,C,taste,A,B,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_232,72353,El Mojon,paquete 593,Azabache 40,ICTA Vaina Roja,SEQ 342-89,Esquipulas,M,37,749.8747559,-89.22048569,14.70598764,2015-10-03,2015-12-30,No,Yes,medium,vigor,C,A,size,C,A,pest_resistance,NA,NA,disease_resistance,C,B,drought_resistance,C,B,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_233,72362,El Mojon,paquete 594,ICTA Peten ML,MHN 322-49,SEQ 342-87 ML,Esquipulas,M,38,752.170166,-89.22082901,14.70607066,2015-09-15,2015-11-22,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,NA,NA,yield,B,A,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Worse,Worse
guatemala_negro_2015_235,72407,El Mojon,paquete 592,MEN 2201-64 ML,ICTA Sayaxche ML,ICTAZAM ML,Esquipulad,M,36,745.4494629,-89.22065735,14.7058216,2015-09-12,2015-12-28,No,Yes,plain,vigor,B,A,size,B,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,NA,NA,yield,B,A,market_value,C,B,taste,B,C,overall,B,A,overall_vs_local,Worse,Worse,Worse
guatemala_negro_2015_239,55370,El Carrizal,paquete 407,SEQ 342-89,ICTA Ligero (testigo),ICTAZAM ML,San Juan Ermita,F,29,NA,-89.43592072,14.76459117,2015-09-12,2015-12-08,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_24,99032,Suchiquer,paquete 455,ICTA Peten ML,ICTAZAM ML,ICTA Vaina Roja,Jocotan,M,60,NA,-89.39987183,14.83330152,2015-09-30,2015-12-10,No,Yes,high,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,C,drought_resistance,A,B,yield,A,C,market_value,A,C,taste,A,B,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_240,55415,El Carrizal,paquete 408,Azabache 40,MEN 2201-64 ML,ICTA Sayaxche ML,San Juan Ermita,F,33,NA,-89.43660736,14.76127127,2015-09-10,2015-12-06,No,No,medium,vigor,B,C,size,B,C,pest_resistance,NA,NA,disease_resistance,A,B,drought_resistance,A,B,yield,A,B,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_241,55343,El Carrizal,paquete 409,ICTA Peten ML,MHN 322-49,ICTA Vaina Roja,San Juan Ermita,F,36,NA,-89.43523407,14.76193526,2015-09-28,2015-12-20,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,NA,NA,drought_resistance,A,B,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_242,55325,El Carrizal,paquete 410,SEQ 342-87 ML,SEQ 342-89,ICTA Ligero (testigo),San Juan Ermita,F,31,NA,-89.4342041,14.76425918,2015-09-16,2015-12-08,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,A,yield,B,A,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_243,55514,El Carrizal,paquete 411,ICTA Sayaxche ML,Azabache 40,ICTAZAM ML,San Juan Ermita,F,26,NA,-89.44656372,14.75629134,2015-09-17,2015-12-05,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,A,B,drought_resistance,A,B,yield,A,B,market_value,A,B,taste,A,B,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_244,55523,El Carrizal,paquete 412,MEN 2201-64 ML,ICTA Peten ML,ICTA Vaina Roja,San Juan Ermita,F,37,NA,-89.43695068,14.76293123,2015-09-17,2015-12-01,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,A,B,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_245,55532,El Carrizal,paquete 413,SEQ 342-87 ML,ICTA Ligero (testigo),MHN 322-49,San Juan Ermita,F,60,NA,-89.43145752,14.76691506,2015-09-15,2015-12-02,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,A,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_246,55541,El Carrizal,paquete 414,SEQ 342-89,ICTA Sayaxche ML,ICTAZAM ML,San Juan Ermita,F,48,NA,-89.43969727,14.76558712,2015-09-20,2015-11-30,No,Yes,plain,vigor,C,A,size,C,A,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,NA,NA,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_249,55424,El Carrizal,paquete 417,ICTA Sayaxche ML,SEQ 342-89,ICTA Ligero (testigo),San Juan Ermita,M,40,NA,-89.43695068,14.76425918,2015-09-28,2015-12-07,Yes,Yes,plain,vigor,C,A,size,C,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,NA,NA,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_25,99033,Suchiquer,paquete 456,MHN 322-49,Azabache 40,MEN 2201-64 ML,Jocotan,F,24,NA,-89.38751221,14.82400864,2015-09-16,2015-12-08,No,Yes,medium,vigor,B,A,size,B,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,C,B,market_value,C,B,taste,C,B,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_250,55433,El Carrizal,paquete 418,Azabache 40,ICTA Vaina Roja,ICTAZAM ML,San Juan Ermita,M,40,NA,-89.43626404,14.76226725,2015-09-18,2015-11-28,No,Yes,plain,vigor,A,B,size,A,B,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_252,42671,Matazano,paquete 390,Azabache 40,SEQ 342-87 ML,SEQ 342-89,Jocotan,F,50,NA,-89.38751221,14.81604299,2015-09-16,2016-02-03,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,A,disease_resistance,B,C,drought_resistance,B,C,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_253,42725,Matazano,paquete 391,MEN 2201-64 ML,ICTA Sayaxche ML,MHN 322-49,Jocotan,M,65,NA,-89.38339233,14.81869824,2015-09-14,2015-12-08,No,No,medium,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,B,yield,A,B,market_value,A,B,taste,A,B,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_254,42743,Matazano,paquete 392,ICTAZAM ML,ICTA Peten ML,ICTA Vaina Roja,Jocotan,F,40,NA,-89.37927246,14.82002585,2015-09-15,2015-12-01,No,No,high,vigor,B,A,size,B,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,B,A,market_value,A,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_255,42626,Matazano,paquete 393,Azabache 40,ICTA Ligero (testigo),SEQ 342-87 ML,Jocotan,F,32,NA,-89.39163208,14.82400864,2015-09-14,2015-12-03,No,No,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,B,market_value,A,B,taste,A,B,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_256,42653,Matazano,paquete 394,SEQ 342-89,MEN 2201-64 ML,ICTA Sayaxche ML,Jocotan,F,21,NA,-89.38751221,14.82135345,2015-09-14,2015-12-04,No,No,medium,vigor,B,A,size,B,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,B,A,market_value,B,A,taste,A,B,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_258,42635,Matazano,paquete 396,ICTA Vaina Roja,Azabache 40,SEQ 342-87 ML,Jocotan,F,53,NA,-89.39437866,14.81869824,2015-09-14,2015-12-06,No,Yes,plain,vigor,B,A,size,B,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,B,A,market_value,B,A,taste,B,A,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_259,42815,Matazano,paquete 397,ICTA Sayaxche ML,ICTA Ligero (testigo),SEQ 342-89,Jocotan,F,61,NA,-89.38339233,14.82135345,2015-09-08,2015-11-19,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,B,market_value,A,B,taste,A,B,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_26,99036,Suchiquer,paquete 457,SEQ 342-87 ML,ICTA Sayaxche ML,ICTA Ligero (testigo),Jocotan,M,39,NA,-89.39575195,14.83064645,2015-09-17,2015-12-02,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,A,market_value,B,A,taste,B,A,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_260,42770,Matazano,paquete 398,ICTA Peten ML,ICTAZAM ML,MEN 2201-64 ML,Jocotan,M,25,NA,-89.37927246,14.83064645,2015-09-16,2015-11-28,No,No,high,vigor,A,C,size,A,C,pest_resistance,A,B,disease_resistance,A,C,drought_resistance,A,C,yield,C,A,market_value,C,A,taste,A,C,overall,C,B,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_261,42806,Matazano,paquete 399,MHN 322-49,SEQ 342-87 ML,Azabache 40,Jocotan,F,30,NA,-89.38064575,14.82268105,2015-09-16,2015-12-02,No,Yes,high,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,NA,NA,drought_resistance,B,C,yield,NA,NA,market_value,B,A,taste,B,A,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_262,42860,Matazano,paquete 400,SEQ 342-89,ICTA Ligero (testigo),ICTA Vaina Roja,Jocotan,F,19,NA,-89.39575195,14.82533621,2015-09-05,2015-12-01,No,No,medium,vigor,B,A,size,B,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_263,42842,Matazano,paquete 401,ICTA Sayaxche ML,ICTAZAM ML,MEN 2201-64 ML,Jocotan,F,34,NA,-89.39300537,14.82268105,2015-09-16,2015-12-03,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,C,A,market_value,C,A,taste,C,A,overall,C,B,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_265,42752,Matazano,paquete 403,SEQ 342-89,ICTA Vaina Roja,MHN 322-49,Jocotan,F,36,NA,-89.39987183,14.82002585,2015-09-13,2016-03-08,No,Yes,high,vigor,A,C,size,A,B,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,B,market_value,B,A,taste,B,A,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_267,12656,Chantiago El Rodeo,paquete 375,MHN 322-49,Azabache 40,ICTA Peten ML,Camotan,M,27,NA,-89.36862946,14.8208556,2015-09-19,2015-12-10,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,C,market_value,B,C,taste,NA,NA,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_268,12683,Chantiago El Rodeo,paquete 376,MEN 2201-64 ML,SEQ 342-89,ICTA Vaina Roja,Camotan,F,65,NA,-89.36862946,14.8208556,2015-09-16,2015-11-25,No,No,medium,vigor,C,A,size,C,A,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,C,A,yield,C,B,market_value,C,B,taste,C,B,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_269,12692,Chantiago El Rodeo,paquete 377,ICTA Ligero (testigo),ICTA Sayaxche ML,SEQ 342-87 ML,Camotan,M,53,NA,-89.36777115,14.82135345,2015-09-19,2015-12-29,No,Yes,medium,vigor,C,A,size,C,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,B,A,market_value,B,A,taste,NA,NA,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_27,99037,Suchiquer,paquete 458,ICTA Vaina Roja,SEQ 342-89,ICTA Peten ML,Jocotan,F,52,NA,-89.38339233,14.82400864,2015-09-19,2015-12-06,No,Yes,medium,vigor,B,A,size,B,A,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,A,market_value,A,B,taste,B,A,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_270,12728,Chantiago El Rodeo,paquete 378,MHN 322-49,ICTA Peten ML,ICTAZAM ML,Camotan,M,40,NA,-89.36948776,14.82234915,2015-09-15,2015-12-13,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_271,12764,Chantiago El Rodeo,paquete 379,MEN 2201-64 ML,Azabache 40,ICTA Vaina Roja,Camotan,F,38,NA,-89.36725616,14.82102155,2015-09-19,2015-12-14,No,No,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,C,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_272,12773,Chantiago El Rodeo,paquete 380,SEQ 342-89,ICTA Ligero (testigo),SEQ 342-87 ML,Camotan,F,27,NA,-89.3670845,14.82068965,2015-09-19,2015-12-08,No,No,medium,vigor,A,B,size,A,C,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_273,12782,Chantiago El Rodeo,paquete 381,ICTA Peten ML,ICTA Sayaxche ML,MHN 322-49,Camotan,F,42,NA,-89.3693161,14.822847,2015-09-20,2015-12-09,No,Yes,high,vigor,B,A,size,B,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,B,A,market_value,C,B,taste,C,B,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_275,12818,Chantiago El Rodeo,paquete 383,Azabache 40,SEQ 342-89,ICTA Ligero (testigo),Camotan,M,43,NA,-89.37000275,14.8208556,2015-09-23,2015-12-07,No,No,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,B,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_277,12845,Chantiago El Rodeo,paquete 385,ICTA Peten ML,ICTAZAM ML,MEN 2201-64 ML,Camotan,F,35,NA,-89.36828613,14.82168535,2015-09-19,2015-12-02,No,No,medium,vigor,C,B,size,B,C,pest_resistance,C,B,disease_resistance,C,B,drought_resistance,C,A,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Better,Better,Better
guatemala_negro_2015_278,12854,Chantiago El Rodeo,paquete 386,ICTA Vaina Roja,ICTA Ligero (testigo),Azabache 40,Camotan,M,52,NA,-89.36691284,14.82367674,2015-09-17,2015-12-09,No,Yes,medium,vigor,B,C,size,B,A,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,C,A,yield,C,A,market_value,C,A,taste,C,B,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_279,99004,Chantiago El Rodeo,paquete 387,MHN 322-49,SEQ 342-87 ML,SEQ 342-89,Camotan,M,22,NA,-89.36897278,14.82367674,2015-09-19,2015-12-10,No,Yes,medium,vigor,A,B,size,A,C,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,C,market_value,B,C,taste,B,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_28,99038,Suchiquer,paquete 459,MEN 2201-64 ML,ICTAZAM ML,MHN 322-49,Jocotan,F,43,NA,-89.38613892,14.82334484,2015-09-20,2015-12-07,No,Yes,high,vigor,C,A,size,C,A,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,A,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_280,99005,Chantiago El Rodeo,paquete 388,MEN 2201-64 ML,ICTA Peten ML,ICTA Sayaxche ML,Camotan,M,31,NA,-89.3662262,14.82268105,2015-09-19,2015-12-08,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,C,B,market_value,C,B,taste,C,B,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_281,99006,Chantiago El Rodeo,paquete 389,ICTAZAM ML,ICTA Ligero (testigo),ICTA Vaina Roja,Camotan,M,25,NA,-89.36674118,14.8218513,2015-09-20,2015-12-01,No,Yes,medium,vigor,B,A,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,C,A,taste,A,C,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_284,61076,Chantiago El Rodeo,paquete 238,MEN 2201-64 ML,ICTA Peten ML,MHN 322-49,Camotan,M,48,NA,-89.37652588,14.83728406,2015-09-20,2015-11-23,No,Yes,high,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_285,61085,Chantiago El Rodeo,paquete 237,SEQ 342-87 ML,ICTA Ligero (testigo),ICTA Sayaxche ML,Camotan,M,58,NA,-89.36965942,14.83861155,2015-09-20,2015-11-22,No,Yes,medium,vigor,A,B,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_286,61184,Chantiago El Rodeo,paquete 236,Azabache 40,ICTA Vaina Roja,ICTAZAM ML,Camotan,M,55,NA,-89.37652588,14.83462904,2015-09-18,2015-12-08,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,B,market_value,A,B,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_287,61229,Chantiago El Rodeo,paquete 235,ICTA Peten ML,SEQ 342-89,MEN 2201-64 ML,Camotan,F,40,NA,-89.36004639,14.83462904,2015-09-18,2015-12-01,No,Yes,high,vigor,C,A,size,C,A,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,C,B,yield,C,A,market_value,C,A,taste,A,C,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_29,99040,Suchiquer,paquete 460,SEQ 342-87 ML,ICTA Ligero (testigo),Azabache 40,Jocotan,F,34,NA,-89.38751221,14.83064645,2015-09-18,2015-12-03,No,Yes,high,vigor,C,A,size,C,A,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,A,B,market_value,A,B,taste,A,B,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_290,61274,Chantiago El Rodeo,paquete 232,ICTA Peten ML,ICTAZAM ML,MEN 2201-64 ML,Camotan,M,35,NA,-89.36141968,14.83462904,2015-09-19,2015-12-02,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,B,A,market_value,B,A,taste,NA,NA,overall,B,A,overall_vs_local,Better,Better,Better
